scenario_id,predicted_capacity_kwh,installed_n_modules,installed_capacity_kwh,reference_n_modules,reference_capacity_kwh,excess_capacity_kwh,undersized,oversized,lpsp_target,verified_lpsp,reliability_pass,reference_lpsp,verified_renewable_share,reference_renewable_share,renewable_share_difference,verified_system_lcoe_eur_per_kwh,reference_system_lcoe_eur_per_kwh,extra_system_lcoe_eur_per_kwh,verified_cost_eur,reference_cost_eur,cost_difference_eur,verified_curtailed_kwh,reference_curtailed_kwh,curtailed_difference_kwh,verified_lpsp_battery_alone,reference_lpsp_battery_alone,lean_on_diesel_difference
505,4683.7744,19,4750.0,20,5000.0,-250.0,True,False,0.008765219724645945,0.0,True,0.0,0.7284559829570518,0.7324505044496241,-0.003994521492572289,0.2851869422689967,0.2850146437288206,0.0001722985401760857,1048184.9870221838,1047551.7155909552,633.2714312286116,546226.250501466,530230.0285425186,15996.221958947368,0.27154401704294817,0.2675494955503759,0.003994521492572289
511,2891.6016,12,3000.0,12,3000.0,0.0,False,False,0.009114313652919592,0.0,True,0.0,0.9303787737508946,0.9303787737508946,0.0,0.23701194310249324,0.23701194310249324,0.0,365545.3200585457,365545.3200585457,0.0,898547.4593326565,898547.4593326565,0.0,0.06962122624910536,0.06962122624910536,0.0
518,3805.3606,16,4000.0,15,3750.0,250.0,False,True,0.008269658792861567,0.0,True,0.0,0.8988208306740441,0.8907166780492446,0.008104152624799466,0.2536682858905341,0.2534183669702606,0.00024991892027348417,514719.2735868139,514212.1621651114,507.11142170248786,886002.0224276813,903600.5180452601,-17598.495617578854,0.10117916932595597,0.1092833219507554,-0.008104152624799424
527,5715.5483,23,5750.0,23,5750.0,0.0,False,False,0.003341134856503558,0.0,True,0.0,0.7171347131029131,0.7171347131029131,0.0,0.293389922910025,0.293389922910025,0.0,1324339.4727320555,1324339.4727320555,0.0,757867.6340594362,757867.6340594362,0.0,0.2828652868970869,0.2828652868970869,0.0
534,4337.8086,18,4500.0,17,4250.0,250.0,False,True,0.004893769235282619,0.0,True,0.0,0.9438265982053643,0.9368763257328141,0.006950272472550201,0.2577458549964538,0.2576762025387944,6.965245765938599e-05,609822.9383805195,609658.1416803133,164.79670020623598,1994283.617471877,2011659.1184542824,-17375.500982405385,0.05617340179463566,0.0631236742671859,-0.006950272472550242
535,2647.9377,11,2750.0,11,2750.0,0.0,False,False,0.008848521572214385,0.0,True,0.0,0.9595489922838895,0.9595489922838895,0.0,0.2453769310913235,0.2453769310913235,0.0,374422.80599840026,374422.80599840026,0.0,1705958.2577711635,1705958.2577711635,0.0,0.04045100771611057,0.04045100771611057,0.0
543,7731.8438,31,7750.0,31,7750.0,0.0,False,False,0.0033876685999035816,0.0,True,0.0,0.8760822511928981,0.8760822511928981,0.0,0.24419959161808372,0.24419959161808372,0.0,1099986.3480283117,1099986.3480283117,0.0,1472765.33064447,1472765.33064447,0.0,0.12391774880710191,0.12391774880710191,0.0
544,9243.257,37,9250.0,36,9000.0,250.0,False,True,0.008262251132852616,0.0,True,0.0,0.7904596476781299,0.7876727762233122,0.0027868714548177076,0.2690675995021958,0.26894089917312697,0.00012670032906880735,1554952.9610985515,1554220.7545741606,732.2065243909601,910837.6768924213,928865.7605573584,-18028.08366493706,0.20954035232187007,0.2123272237766878,-0.0027868714548177353
553,3155.3376,13,3250.0,13,3250.0,0.0,False,False,0.008273262486402588,0.0,True,0.0,0.9626370208261544,0.9626370208261544,0.0,0.2580074797148256,0.2580074797148256,0.0,421699.86120667536,421699.86120667536,0.0,1993564.0197438872,1993564.0197438872,0.0,0.03736297917384556,0.03736297917384556,0.0
555,4179.446,17,4250.0,17,4250.0,0.0,False,False,0.0016076793714145943,0.0,True,0.0,0.9395657514514039,0.9395657514514039,0.0,0.23036005822868905,0.23036005822868905,0.0,527812.6918232986,527812.6918232986,0.0,1572120.113902538,1572120.113902538,0.0,0.06043424854859612,0.06043424854859612,0.0
561,2512.157,11,2750.0,10,2500.0,250.0,False,True,0.006490773706207986,0.0,True,0.0,0.49711847738444936,0.49346212717249527,0.003656350211954096,0.34588710211307466,0.3456988523915206,0.00018824972155406794,1998248.0529618042,1997160.5026100622,1087.5503517419565,540651.1367691599,563907.03747208,-23255.900702920044,0.5028815226155506,0.5065378728275047,-0.003656350211954096
567,2786.5642,12,3000.0,11,2750.0,250.0,False,True,0.0034084411007051507,0.0,True,0.0,0.9701733140632792,0.9614718807247358,0.008701433338543452,0.31013527819347836,0.30947898387873013,0.0006562943147482292,502497.4221082949,501434.0596839158,1063.3624243790982,2704500.7464984898,2720284.3743608203,-15783.627862330526,0.02982668593672075,0.0385281192752642,-0.008701433338543448
582,6930.9453,28,7000.0,27,6750.0,250.0,False,True,0.007611701055097786,0.0,True,0.0,0.9240320355121727,0.91996188531086,0.004070150201312739,0.23174230608721968,0.2313630231370063,0.00037928295021338876,889882.3054351939,888425.8722450404,1456.4331901535625,1722969.2302263244,1739193.8371806745,-16224.606954350136,0.07596796448782722,0.08003811468913996,-0.004070150201312739
586,7640.871,31,7750.0,30,7500.0,250.0,False,True,0.0064614098133621845,0.0,True,0.0,0.8804541475654581,0.8756468757861579,0.004807271779300293,0.24777853686272955,0.24762100627826553,0.0001575305844640218,866261.918959222,865711.1741363637,550.7448228583671,975143.0145594992,994064.6283698343,-18921.613810335053,0.1195458524345418,0.12435312421384215,-0.004807271779300348
589,2392.4321,10,2500.0,10,2500.0,0.0,False,False,0.006602774652161636,0.0,True,0.0,0.9531535494368057,0.9531535494368057,0.0,0.29003560805517997,0.29003560805517997,0.0,440656.7294049251,440656.7294049251,0.0,1984570.9895030274,1984570.9895030274,0.0,0.04684645056319421,0.04684645056319421,0.0
594,4765.9766,20,5000.0,19,4750.0,250.0,False,True,0.006812518825305425,0.0,True,0.0,0.8787336265901846,0.8720261170091703,0.006707509581014293,0.2491433490427202,0.2490170983592476,0.00012625068347260626,616779.3439697918,616466.7977427817,312.5462270100834,697138.5834947058,715166.5038840508,-18027.920389344916,0.1212663734098154,0.12797388299082962,-0.006707509581014223
598,355.73828,2,500.0,1,250.0,250.0,False,True,0.005823092222273618,0.0,True,0.0,0.31504148833649925,0.3107316216643291,0.004309866672170148,0.38979616624000024,0.3897915652832553,4.600956744926776e-06,1559101.7556810891,1559083.3528327288,18.40284836036153,68176.44519976771,87736.37631592661,-19559.9311161589,0.6849585116635007,0.6892683783356709,-0.004309866672170148
599,2774.0442,12,3000.0,11,2750.0,250.0,False,True,0.0076482089608927994,0.0,True,0.0,0.9736954549529641,0.9647469608229017,0.008948494130062379,0.31521824620526573,0.31451472901090777,0.000703517194357961,525513.439841137,524340.5770857441,1172.862755392911,3044623.4821691466,3061499.198989655,-16875.71682050824,0.02630454504703593,0.03525303917709833,-0.0089484941300624
613,4535.802,19,4750.0,18,4500.0,250.0,False,True,0.0065168570819136296,0.0,True,0.0,0.9583335333043864,0.952527176145032,0.005806357159354403,0.24603427843759737,0.24598841412270073,4.586431489664311e-05,670428.1476038035,670303.1701906051,124.97741319844499,2724762.405556756,2741558.0157182897,-16795.61016153358,0.041666466695613615,0.04747282385496801,-0.005806357159354396
615,3060.9763,13,3250.0,13,3250.0,0.0,False,False,0.008466966366601603,0.0,True,0.0,0.9451251804337077,0.9451251804337077,0.0,0.25780900967671566,0.25780900967671566,0.0,494349.95608036226,494349.95608036226,0.0,1787476.2884782045,1787476.2884782045,0.0,0.05487481956629224,0.05487481956629224,0.0
622,4942.0186,20,5000.0,19,4750.0,250.0,False,True,0.007336750551356852,0.0,True,0.0,0.6632358665909139,0.6597092174834889,0.0035266491074250617,0.30789364800676544,0.3077983711788438,9.527682792165315e-05,1386842.4667592375,1386413.3122381382,429.15452109929174,792880.838159459,810485.3973456144,-17604.559186155442,0.336764133409086,0.34029078251651107,-0.0035266491074250617
624,4010.239,17,4250.0,17,4250.0,0.0,False,False,0.0047479121028995985,0.0,True,0.0,0.6788126512924999,0.6788126512924999,0.0,0.30164093148549087,0.30164093148549087,0.0,962256.9413682382,962256.9413682382,0.0,290713.061608511,290713.061608511,0.0,0.3211873487075001,0.3211873487075001,0.0
625,7574.751,31,7750.0,32,8000.0,-250.0,True,False,0.0048327687386954254,0.0,True,0.0,0.8484550835831206,0.8528913920303541,-0.004436308447233528,0.24174216322047354,0.2417330608761157,9.10234435783086e-06,982467.759734618,982430.7667676054,36.99296701257117,664349.4324729946,645518.6749597345,18830.757513260003,0.15154491641687934,0.1471086079696459,0.004436308447233445
626,3180.9988,13,3250.0,13,3250.0,0.0,False,False,0.0038068694821343785,0.0,True,0.0,0.5989086479269166,0.5989086479269166,0.0,0.32167961994183125,0.32167961994183125,0.0,1095946.3125917225,1095946.3125917225,0.0,222979.77548124857,222979.77548124857,0.0,0.4010913520730834,0.4010913520730834,0.0
633,4368.164,18,4500.0,17,4250.0,250.0,False,True,0.008587311119660379,0.0,True,0.0,0.7457433416869819,0.7415551876022499,0.004188154084731943,0.2961295272891861,0.2955051682833107,0.00062435900587543,961391.6462333743,959364.6496755029,2026.9965578713454,912120.5686812154,926200.3354928207,-14079.76681160531,0.2542566583130181,0.25844481239775,-0.004188154084731943
643,8541.572,35,8750.0,34,8500.0,250.0,False,True,0.005498539423740345,0.0,True,0.0,0.842470398490603,0.8395807089921004,0.0028896894985026567,0.2651940579550046,0.2647832124777363,0.000410845477268329,1300799.3515125846,1298784.1195932736,2015.231919310987,1406467.2466388298,1421628.1560701367,-15160.909431306878,0.157529601509397,0.1604192910078997,-0.002889689498502712
650,5821.9414,24,6000.0,24,6000.0,0.0,False,False,0.0016416406460130206,0.0,True,0.0,0.8852554633720161,0.8852554633720161,0.0,0.26619764518869093,0.26619764518869093,0.0,923744.1348906076,923744.1348906076,0.0,1846475.8695764602,1846475.8695764602,0.0,0.11474453662798388,0.11474453662798388,0.0
655,7035.6475,29,7250.0,28,7000.0,250.0,False,True,0.0027774322366960202,0.0,True,0.0,0.847148485417425,0.8435930337847666,0.0035554516326584684,0.2502068482068506,0.2501096856462627,9.716256058789341e-05,1160839.1518930092,1160388.364453589,450.7874394201208,1303173.4454795737,1321222.1675097952,-18048.722030221485,0.15285151458257493,0.15640696621523345,-0.003555451632658524
657,2819.3704,12,3000.0,11,2750.0,250.0,False,True,0.00589141961391737,0.0,True,0.0,0.9715986920706738,0.9622221323425821,0.009376559728091705,0.2919987232284312,0.29189524791528443,0.00010347531314675029,501542.2368121974,501364.505761059,177.73105113842757,2767441.4257162316,2785667.5408335133,-18226.115117281675,0.028401307929326207,0.037777867657417905,-0.009376559728091698
676,1555.7693,7,1750.0,6,1500.0,250.0,False,True,0.0025928480541399512,0.0,True,0.0,0.3893870972253929,0.3860867475468448,0.003300349678548087,0.3790037320750699,0.3787850889730255,0.0002186431020443913,2291965.179420626,2290642.9698110726,1322.209609553218,496673.7199023884,517273.8759162169,-20600.15601382847,0.6106129027746071,0.6139132524531552,-0.003300349678548087
680,3161.3745,13,3250.0,13,3250.0,0.0,False,False,0.0091870148527472,0.0,True,0.0,0.9718854873176075,0.9718854873176075,0.0,0.3128236930825868,0.3128236930825868,0.0,574897.1095989613,574897.1095989613,0.0,3641949.517208471,3641949.517208471,0.0,0.02811451268239256,0.02811451268239256,0.0
691,1101.3344,5,1250.0,5,1250.0,0.0,False,False,0.007306929094585191,0.0,True,0.0,0.3738357225693387,0.3738357225693387,0.0,0.3870067559915881,0.3870067559915881,0.0,1904367.2426786383,1904367.2426786383,0.0,233345.53036793479,233345.53036793479,0.0,0.6261642774306613,0.6261642774306613,0.0
705,1879.9874,8,2000.0,7,1750.0,250.0,False,True,0.0012488362035399936,0.0,True,0.0,0.5507301266544955,0.5436571640296626,0.007072962624832924,0.330016164904484,0.3299420123988947,7.415250558928665e-05,1072758.7272230233,1072517.6852500055,241.04197301785462,312277.8250848076,337219.4456245384,-24941.620539730822,0.44926987334550456,0.4563428359703374,-0.007072962624832868
718,2509.2397,11,2750.0,9,2250.0,500.0,False,True,0.001667232412415176,0.0,True,0.0,0.8647371519651007,0.8494352464107621,0.015301905554338635,0.31851456070037404,0.31666756792825956,0.0018469927721144752,551672.8900127285,548473.8656472976,3199.0243654309306,1585416.4633414673,1612957.496354822,-27541.033013354754,0.1352628480348993,0.15056475358923793,-0.015301905554338635
720,3830.105,16,4000.0,15,3750.0,250.0,False,True,0.008454500944360954,0.0,True,0.0,0.8004167357740447,0.7953641301335128,0.005052605640531893,0.2755293157747717,0.27523330151202574,0.0002960142627459472,763254.4015362037,762434.4009917134,820.0005444902927,824057.1882147589,838598.941544892,-14541.753330133157,0.19958326422595532,0.2046358698664872,-0.005052605640531893
724,8172.8,33,8250.0,32,8000.0,250.0,False,True,0.0020034364846404085,0.0,True,0.0,0.7938718677288993,0.7908208916043789,0.0030509761245204325,0.2707323964436493,0.2706903467532563,4.204969039300899e-05,1441717.6611091155,1441493.7360004839,223.92510863160715,1035563.7135460018,1053901.4845180805,-18337.770972078666,0.20612813227110074,0.20917910839562115,-0.003050976124520405
725,4955.215,20,5000.0,20,5000.0,0.0,False,False,0.00842790436460683,0.0,True,0.0,0.9580470785555938,0.9580470785555938,0.0,0.2764334473785733,0.2764334473785733,0.0,715017.657535076,715017.657535076,0.0,3290692.8409588886,3290692.8409588886,0.0,0.04195292144440625,0.04195292144440625,0.0
733,4558.0312,19,4750.0,19,4750.0,0.0,False,False,0.005260638125912043,0.0,True,0.0,0.8320573570567301,0.8320573570567301,0.0,0.2802560233139719,0.2802560233139719,0.0,816394.6393954691,816394.6393954691,0.0,1187131.9087798733,1187131.9087798733,0.0,0.1679426429432699,0.1679426429432699,0.0
734,4641.458,19,4750.0,18,4500.0,250.0,False,True,0.004994320747826797,0.0,True,0.0,0.9569475867652854,0.9504864497358717,0.006461137029413644,0.24968468996214435,0.24943588190853233,0.00024880805361202074,625851.1359017317,625227.482112634,623.653789097676,2566737.0924851354,2584789.2933438895,-18052.200858754106,0.04305241323471463,0.049513550264128306,-0.006461137029413679
742,7693.031,31,7750.0,30,7500.0,250.0,False,True,0.007524661962793,0.0,True,0.0,0.9125095968492966,0.9082829977694433,0.004226599079853233,0.2336922624440409,0.23344970074860377,0.0002425616954371268,962736.425997332,961737.1503803015,999.2756170304492,1630231.2070583585,1648796.3880602666,-18565.181001908146,0.08749040315070347,0.09171700223055664,-0.004226599079853163
751,6320.711,26,6500.0,26,6500.0,0.0,False,False,0.0028133303532563714,0.0,True,0.0,0.9008412218137014,0.9008412218137014,0.0,0.2590366928635158,0.2590366928635158,0.0,912107.3527671552,912107.3527671552,0.0,1778904.2701820908,1778904.2701820908,0.0,0.09915877818629854,0.09915877818629854,0.0
755,7591.87,31,7750.0,31,7750.0,0.0,False,False,0.007986703835538789,0.0,True,0.0,0.8590814107404201,0.8590814107404201,0.0,0.23819750380164614,0.23819750380164614,0.0,972764.8522620874,972764.8522620874,0.0,713886.4897672182,713886.4897672182,0.0,0.14091858925957987,0.14091858925957987,0.0
776,2585.4705,11,2750.0,10,2500.0,250.0,False,True,0.00874443789184376,0.0,True,0.0,0.9811847861773291,0.9717753739635712,0.009409412213757906,0.3337925668812551,0.33369280837718635,9.975850406873654e-05,561113.338406685,560945.6419604296,167.6964462554315,3986166.5920336177,4003794.126133545,-17627.534099927172,0.018815213822670974,0.028224626036428842,-0.009409412213757868
787,1892.5625,8,2000.0,8,2000.0,0.0,False,False,0.0018085552147359962,0.0,True,0.0,0.4504956525663133,0.4504956525663133,0.0,0.36320381501946075,0.36320381501946075,0.0,1979841.1334995641,1979841.1334995641,0.0,768283.2176624617,768283.2176624617,0.0,0.5495043474336867,0.5495043474336867,0.0
794,4177.436,17,4250.0,17,4250.0,0.0,False,False,0.009305937248570428,0.0,True,0.0,0.9561515600288313,0.9561515600288313,0.0,0.2602726978620592,0.2602726978620592,0.0,641934.1925343003,641934.1925343003,0.0,2783912.005310874,2783912.005310874,0.0,0.043848439971168676,0.043848439971168676,0.0
798,4368.424,18,4500.0,18,4500.0,0.0,False,False,0.0029617036062148383,0.0,True,0.0,0.9278488871056202,0.9278488871056202,0.0,0.25065777032144865,0.25065777032144865,0.0,639083.9568243328,639083.9568243328,0.0,1743469.4850098048,1743469.4850098048,0.0,0.07215111289437977,0.07215111289437977,0.0
800,3013.743,13,3250.0,13,3250.0,0.0,False,False,0.008456439357547252,0.0,True,0.0,0.9470650888404127,0.9470650888404127,0.0,0.24511613051133663,0.24511613051133663,0.0,389541.43135931366,389541.43135931366,0.0,1259170.7855371595,1259170.7855371595,0.0,0.05293491115958729,0.05293491115958729,0.0
807,3632.3674,15,3750.0,14,3500.0,250.0,False,True,0.004715700929604161,0.0,True,0.0,0.7801304951911665,0.7748704563656255,0.005260038825541047,0.29778590443353403,0.2976474733473903,0.0001384310861437532,808696.5484604652,808320.6114537185,375.9370067466516,1155539.8491547029,1171176.8143313122,-15636.965176609345,0.2198695048088335,0.2251295436343745,-0.005260038825541019
809,2110.6829,9,2250.0,9,2250.0,0.0,False,False,0.006973683508104012,0.0,True,0.0,0.42195395491153875,0.42195395491153875,0.0,0.3542269257807641,0.3542269257807641,0.0,1956514.918454211,1956514.918454211,0.0,163079.23216819568,163079.23216819568,0.0,0.5780460450884612,0.5780460450884612,0.0
817,3337.825,14,3500.0,13,3250.0,250.0,False,True,0.0019649539939715632,0.0,True,0.0,0.9688885648561912,0.9609608091764656,0.00792775567972559,0.30003147700155886,0.29968434463171684,0.0003471323698420181,558304.0677941181,557658.1175222244,645.9502718936419,2915570.5742721055,2931508.0780096604,-15937.503737554885,0.031111435143808763,0.0390391908235344,-0.007927755679725638
828,3583.511,15,3750.0,14,3500.0,250.0,False,True,0.001538784829331008,0.0,True,0.0,0.7826259197676211,0.7769334112826092,0.0056925084850119045,0.2910450196740172,0.29038625200179097,0.0006587676722262237,703196.9664231646,701605.3108462851,1591.6555768795079,851089.4788956275,865476.4612002082,-14386.982304580626,0.21737408023237895,0.22306658871739088,-0.005692508485011932
831,3781.656,16,4000.0,15,3750.0,250.0,False,True,0.003784584493479848,0.0,True,0.0,0.7138826075449798,0.7088603562016647,0.005022251343315132,0.2963267029873299,0.2962759591704661,5.074381686376306e-05,862457.2482198263,862309.558618399,147.68960142729338,468242.6151891636,484028.38258543826,-15785.767396274663,0.2861173924550202,0.29113964379833535,-0.005022251343315132
833,3872.1624,16,4000.0,15,3750.0,250.0,False,True,0.003020898552781981,0.0,True,0.0,0.9304778186877461,0.9229362198458864,0.007541598841859787,0.2759308101832707,0.2758828644237158,4.794575955491265e-05,582193.1287721314,582091.9668477052,101.16192442621104,1860983.6846679347,1878018.8972265364,-17035.21255860175,0.06952218131225382,0.07706378015411368,-0.007541598841859856
